0,0.0,0.0,-0.3812154696132597,-0.15469613259668508,-0.6464088397790055,-0.5082872928176796,-0.8176795580110497,-0.8066298342541437,-1.0,-0.994475138121547,-0.39779005524861877,-0.8839779005524862,-0.4198895027624309,-0.9171270718232044,-0.36464088397790057,-0.6464088397790055,-0.3314917127071823,-0.6795580110497238,-0.13812154696132597,-0.9116022099447514,-0.19337016574585636,-0.8839779005524862,-0.19889502762430938,-0.569060773480663,-0.18232044198895028,-0.6353591160220995,0.09392265193370165,-0.861878453038674,0.03867403314917127,-0.8232044198895028,-0.011049723756906077,-0.5414364640883977,0.011049723756906077,-0.6077348066298343,0.292817679558011,-0.7900552486187845,0.2430939226519337,-0.7348066298342542,0.17679558011049723,-0.5469613259668509,0.19337016574585636,-0.5911602209944752
0,0.0,0.0,-0.3469387755102041,-0.17857142857142858,-0.5510204081632653,-0.5153061224489796,-0.6683673469387755,-0.8061224489795918,-0.8163265306122449,-1.0,-0.2857142857142857,-0.8112244897959183,-0.29591836734693877,-0.8877551020408163,-0.2857142857142857,-0.6224489795918368,-0.25,-0.6428571428571429,-0.04591836734693878,-0.7857142857142857,-0.09183673469387756,-0.8469387755102041,-0.1377551020408163,-0.5459183673469388,-0.10714285714285714,-0.5969387755102041,0.15816326530612246,-0.7091836734693877,0.11224489795918367,-0.7653061224489796,0.030612244897959183,-0.5051020408163265,0.0663265306122449,-0.5510204081632653,0.32653061224489793,-0.6428571428571429,0.2857142857142857,-0.6530612244897959,0.20408163265306123,-0.4846938775510204,0.23979591836734693,-0.5102040816326531
0,0.0,0.0,-0.2824074074074074,-0.19444444444444445,-0.4305555555555556,-0.5416666666666666,-0.49537037037037035,-0.8240740740740741,-0.5925925925925926,-1.0,-0.14351851851851852,-0.7546296296296297,-0.13425925925925927,-0.8333333333333334,-0.16203703703703703,-0.6018518518518519,-0.1388888888888889,-0.6064814814814815,0.06018518518518518,-0.7037037037037037,0.05092592592592592,-0.7592592592592593,-0.032407407407407406,-0.5,-0.009259259259259259,-0.5462962962962963,0.22685185185185186,-0.6111111111111112,0.2175925925925926,-0.6620370370370371,0.1111111111111111,-0.4444444444444444,0.12962962962962962,-0.47685185185185186,0.37037037037037035,-0.5138888888888888,0.36574074074074076,-0.5555555555555556,0.2638888888888889,-0.4166666666666667,0.26851851851851855,-0.4212962962962963
0,0.0,0.0,-0.2317596566523605,-0.21030042918454936,-0.3133047210300429,-0.5493562231759657,-0.3261802575107296,-0.8197424892703863,-0.3905579399141631,-1.0,-0.017167381974248927,-0.6952789699570815,0.02145922746781116,-0.7725321888412017,-0.04291845493562232,-0.5665236051502146,-0.03862660944206009,-0.5665236051502146,0.15879828326180256,-0.6094420600858369,0.1759656652360515,-0.6738197424892703,0.055793991416309016,-0.44635193133047213,0.07296137339055794,-0.48497854077253216,0.30042918454935624,-0.4978540772532189,0.3133047210300429,-0.5536480686695279,0.18025751072961374,-0.36909871244635195,0.19313304721030042,-0.39914163090128757,0.4248927038626609,-0.38626609442060084,0.43776824034334766,-0.4291845493562232,0.3218884120171674,-0.3133047210300429,0.3218884120171674,-0.31759656652360513
0,0.0,0.0,-0.17928286852589642,-0.23904382470119523,-0.199203187250996,-0.5617529880478087,-0.1752988047808765,-0.8167330677290837,-0.2151394422310757,-1.0,0.10756972111553785,-0.6693227091633466,0.16334661354581673,-0.7131474103585658,0.05976095617529881,-0.5418326693227091,0.06374501992031872,-0.545816733067729,0.26693227091633465,-0.5577689243027888,0.2908366533864542,-0.601593625498008,0.12350597609561753,-0.4103585657370518,0.15139442231075698,-0.44223107569721115,0.38247011952191234,-0.4262948207171315,0.40239043824701193,-0.4701195219123506,0.23107569721115537,-0.3187250996015936,0.24701195219123506,-0.3426294820717131,0.47808764940239046,-0.29880478087649404,0.4940239043824701,-0.3426294820717131,0.35856573705179284,-0.2549800796812749,0.35856573705179284,-0.250996015936255
0,0.0,0.0,-0.12121212121212122,-0.2765151515151515,-0.06060606060606061,-0.5833333333333334,0.022727272727272728,-0.8143939393939394,0.03409090909090909,-1.0,0.30303030303030304,-0.6477272727272727,0.3143939393939394,-0.6439393939393939,0.17045454545454544,-0.49242424242424243,0.16287878787878787,-0.48863636363636365,0.44696969696969696,-0.5189393939393939,0.4015151515151515,-0.49242424242424243,0.21212121212121213,-0.35984848484848486,0.23484848484848486,-0.38636363636363635,0.5265151515151515,-0.35984848484848486,0.4810606060606061,-0.3446969696969697,0.2916666666666667,-0.24621212121212122,0.30303030303030304,-0.2765151515151515,0.5795454545454546,-0.20454545454545456,0.5492424242424242,-0.20454545454545456,0.3977272727272727,-0.15151515151515152,0.39015151515151514,-0.16666666666666666
0,0.0,0.0,-0.09398496240601503,-0.2857142857142857,-0.011278195488721804,-0.5902255639097744,0.08646616541353383,-0.8157894736842105,0.11654135338345864,-1.0,0.3609022556390977,-0.6353383458646616,0.37593984962406013,-0.6165413533834586,0.22180451127819548,-0.48120300751879697,0.21804511278195488,-0.4849624060150376,0.5,-0.4924812030075188,0.44360902255639095,-0.45864661654135336,0.24060150375939848,-0.34210526315789475,0.2669172932330827,-0.37593984962406013,0.5676691729323309,-0.32706766917293234,0.5150375939849624,-0.30451127819548873,0.3157894736842105,-0.22932330827067668,0.3308270676691729,-0.2593984962406015,0.6015037593984962,-0.16917293233082706,0.5714285714285714,-0.16165413533834586,0.41729323308270677,-0.12781954887218044,0.40977443609022557,-0.14285714285714285
0,0.0,0.0,-0.17829457364341086,-0.24806201550387597,-0.1937984496124031,-0.5503875968992248,-0.17054263565891473,-0.810077519379845,-0.22093023255813954,-1.0,0.1124031007751938,-0.6782945736434108,0.2054263565891473,-0.686046511627907,0.08914728682170543,-0.5193798449612403,0.06201550387596899,-0.5310077519379846,0.2713178294573643,-0.5697674418604651,0.32945736434108525,-0.562015503875969,0.1511627906976744,-0.38372093023255816,0.13565891472868216,-0.44573643410852715,0.3953488372093023,-0.4418604651162791,0.44573643410852715,-0.43410852713178294,0.2596899224806202,-0.28294573643410853,0.2248062015503876,-0.32945736434108525,0.4883720930232558,-0.31007751937984496,0.5310077519379846,-0.31007751937984496,0.38372093023255816,-0.20930232558139536,0.32945736434108525,-0.22868217054263565
0,0.0,0.0,-0.2576419213973799,-0.19213973799126638,-0.39737991266375544,-0.519650655021834,-0.48034934497816595,-0.8078602620087336,-0.611353711790393,-1.0,-0.10043668122270742,-0.8034934497816594,-0.03056768558951965,-0.7903930131004366,-0.08733624454148471,-0.5895196506550219,-0.11353711790393013,-0.6200873362445415,0.11353711790393013,-0.7641921397379913,0.14847161572052403,-0.6986899563318777,0.021834061135371178,-0.4585152838427948,-0.013100436681222707,-0.537117903930131,0.2925764192139738,-0.6593886462882096,0.31877729257641924,-0.5938864628820961,0.17467248908296942,-0.388646288209607,0.1222707423580786,-0.4497816593886463,0.4366812227074236,-0.5327510917030568,0.44541484716157204,-0.4978165938864629,0.3231441048034934,-0.3537117903930131,0.2663755458515284,-0.37554585152838427
0,0.0,0.0,-0.35148514851485146,-0.12376237623762376,-0.6089108910891089,-0.4207920792079208,-0.801980198019802,-0.6831683168316832,-1.0,-0.8415841584158416,-0.40594059405940597,-0.8267326732673267,-0.3465346534653465,-0.8564356435643564,-0.3118811881188119,-0.6039603960396039,-0.3316831683168317,-0.594059405940594,-0.16831683168316833,-0.8712871287128713,-0.12871287128712872,-0.8168316831683168,-0.15346534653465346,-0.5148514851485149,-0.19801980198019803,-0.5742574257425742,0.0594059405940594,-0.8267326732673267,0.08415841584158416,-0.7574257425742574,0.034653465346534656,-0.4900990099009901,-0.024752475247524754,-0.5297029702970297,0.25742574257425743,-0.7524752475247525,0.2623762376237624,-0.7178217821782178,0.19306930693069307,-0.5247524752475248,0.13861386138613863,-0.5247524752475248
